"","Stationnumber","date","weekday","RidesOut","RidesIn","Rideoutminusin","Name","Latitude","Longitude","Total.docks"
"29098","30059",2017-05-28,"Sun",2,1,1,"Glenwood Ave & N Morgan Ave",44.981147,-93.304427,15
"29099","30153",2017-05-28,"Sun",36,35,1,"Coldwater Spring",44.905043,-93.198283,15
"29100","30122",2017-05-28,"Sun",5,7,-2,"Broadway Street N & 4th Street E",44.94965,-93.0845,19
"29101","30132",2017-05-28,"Sun",16,10,6,"Kellogg Blvd & Wabasha Street",44.943846,-93.09227,15
"29102","30041",2017-05-28,"Sun",7,6,1,"Franklin & Portland",44.962846,-93.267526,15
"29103","30037",2017-05-28,"Sun",11,10,1,"Currie Park",44.969225,-93.251136,15
"29104","30135",2017-05-28,"Sun",10,11,-1,"7th Street W & Grand Ave",44.94144,-93.10624,15
"29105","30183",2017-05-28,"Sun",9,5,4,"Weisman Art Museum",44.973607,-93.237254,19
"29106","30173",2017-05-28,"Sun",4,2,2,"22nd Ave NE & California Street NE",45.010119,-93.268598,15
"29107","30077",2017-05-28,"Sun",3,4,-1,"Fairview Ave & University Ave",44.95665,-93.17706,15
"29108","30128",2017-05-28,"Sun",6,3,3,"Wells Fargo Place",44.94813,-93.09663,15
"29109","30049",2017-05-28,"Sun",6,8,-2,"Nicollet Ave & W 37th Street",44.93531794,-93.27807784,15
"29110","30161",2017-05-28,"Sun",6,11,-5,"27th Ave S & Minnehaha Ave",44.947329,-93.233092,15
"29111","30120",2017-05-28,"Sun",12,8,4,"Kellogg Blvd E & Jackson Street",44.946191,-93.088802,15
"29112","30070",2017-05-28,"Sun",1,0,1,"West Broadway & Logan Ave N",45.002448,-93.305857,15
"29113","30148",2017-05-28,"Sun",6,12,-6,"46th Street Light Rail Station",44.920466,-93.21953,15
"29114","30146",2017-05-28,"Sun",4,4,0,"North Mississippi Regional Park",45.042435,-93.283734,27
"29115","30081",2017-05-28,"Sun",5,5,0,"East Lake Street & 36th Ave S",44.94826,-93.22106,15
"29116","30178",2017-05-28,"Sun",14,10,4,"5th Street NE & 1st Ave NE",44.990328,-93.254295,15
"29117","30118",2017-05-28,"Sun",2,3,-1,"7th Place & Jackson Street",44.949433,-93.091207,15
"29118","30116",2017-05-28,"Sun",3,2,1,"Minnesota History Center",44.949053,-93.10673,15
"29119","30032",2017-05-28,"Sun",6,7,-1,"4th Street & 17th Ave SE",44.97913,-93.23189,15
"29120","30075",2017-05-28,"Sun",6,6,0,"Curfew Street & Ellis Ave.",44.96616,-93.20525,15
"29121","30092",2017-05-28,"Sun",12,6,6,"2nd Street N & 8th Ave N",44.98961164,-93.27718735,19
"29122","30136",2017-05-28,"Sun",3,2,1,"Science Museum of Minnesota",44.942846,-93.097836,15
"29123","30023",2017-05-28,"Sun",1,1,0,"Chicago & 27th Street",44.95355,-93.26259,15
"29124","30007",2017-05-28,"Sun",11,5,6,"9th Street & 4th Ave",44.97265,-93.26872,19
"29125","30071",2017-05-28,"Sun",3,0,3,"7th Street N & Plymouth Ave N",44.991704,-93.293988,15
"29126","30193",2017-05-28,"Sun",2,3,-1,"Mariucci Arena",44.977899,-93.226629,25
"29127","30126",2017-05-28,"Sun",2,3,-1,"5th Street E & Minnesota Street N",44.94683,-93.09231,19
"29128","30133",2017-05-28,"Sun",4,5,-1,"Schmidt Brewery",44.92898,-93.124281,15
"29129","30003",2017-05-28,"Sun",2,1,1,"Plymouth Ave N &  N Oliver Ave",44.991412,-93.306269,15
"29130","30191",2017-05-28,"Sun",4,3,1,"University Ave SE & Bedford Street SE",44.96876,-93.21003,15
"29131","30130",2017-05-28,"Sun",6,4,2,"Wabasha Street S & E Fillmore Ave",44.94065697,-93.09000671,17
"29132","30107",2017-05-28,"Sun",4,4,0,"Dale Street N & University Ave",44.956066,-93.126088,15
"29133","30168",2017-05-27,"Sat",17,19,-2,"Marshall Street NE & Lowry Ave",45.01312,-93.27166,15
"29134","30015",2017-05-27,"Sat",38,33,5,"Washington & Cedar",44.97344,-93.24748,20
"29135","30191",2017-05-27,"Sat",7,2,5,"University Ave SE & Bedford Street SE",44.96876,-93.21003,15
"29136","30000",2017-05-27,"Sat",122,107,15,"100 Main Street SE",44.984892,-93.256551,27
"29137","30182",2017-05-27,"Sat",32,36,-4,"Sanford Hall",44.980831,-93.240282,23
"29138","30007",2017-05-27,"Sat",7,8,-1,"9th Street & 4th Ave",44.97265,-93.26872,19
"29139","30110",2017-05-27,"Sat",20,24,-4,"15th Ave SE & Como Ave SE",44.987517,-93.230469,19
"29140","30055",2017-05-27,"Sat",45,46,-1,"Malcolm Ave SE & 5th Street SE",44.97337143,-93.21126401,24
"29141","30028",2017-05-27,"Sat",17,9,8,"Washington & Marquette",44.98087361,-93.26692522,19
"29142","30052",2017-05-27,"Sat",17,13,4,"Nicollet Mall & Grant Street",44.96995,-93.278133,15
"29143","30037",2017-05-27,"Sat",14,14,0,"Currie Park",44.969225,-93.251136,15
"29144","30126",2017-05-27,"Sat",2,2,0,"5th Street E & Minnesota Street N",44.94683,-93.09231,19
"29145","30013",2017-05-27,"Sat",48,40,8,"Lyndale Ave S & W 29th Street",44.94948465,-93.28822732,19
"29146","30048",2017-05-27,"Sat",11,12,-1,"Dupont Ave & 22nd Street",44.96146,-93.29303,15
"29147","30171",2017-05-27,"Sat",9,13,-4,"SE 3rd Ave & University Ave SE",44.985465,-93.252102,15
"29148","30112",2017-05-27,"Sat",12,16,-4,"Central Ave NE & 22nd Ave NE",45.00994,-93.247114,15
"29149","30154",2017-05-27,"Sat",92,101,-9,"11th Ave S & S 2nd Street",44.97673,-93.252189,23
"29150","30090",2017-05-27,"Sat",27,30,-3,"Portland Ave & Washington Ave",44.978068,-93.26023,19
"29151","30017",2017-05-27,"Sat",19,31,-12,"Lyndale Ave S & 22nd Street ",44.960744,-93.28815,19
"29152","30042",2017-05-27,"Sat",38,37,1,"IDS Center",44.975641,-93.272185,23
"29153","30194",2017-05-27,"Sat",11,10,1,"23rd Ave SE & University Ave SE",44.974397,-93.223002,23
"29154","30004",2017-05-27,"Sat",50,43,7,"11th Street & Hennepin",44.97534,-93.27869,23
"29155","30149",2017-05-27,"Sat",68,65,3,"Minnehaha Park",44.916906,-93.213587,27
"29156","30008",2017-05-27,"Sat",17,17,0,"Midtown Exchange",44.94859,-93.2602,19
"29157","30031",2017-05-27,"Sat",12,13,-1,"23rd Ave SE & 6th Street SE",44.977028,-93.221639,23
"29158","30179",2017-05-27,"Sat",23,18,5,"Park Ave & 4th Street S",44.97589503,-93.25998902,27
"29159","30009",2017-05-27,"Sat",38,35,3,"4th Street & 13th Ave SE",44.98102,-93.23746,27
"29160","30143",2017-05-27,"Sat",62,55,7,"Chicago Ave & S Washington Ave",44.977521,-93.256736,19
"29161","30021",2017-05-27,"Sat",43,38,5,"2nd Ave N & Washington Ave N",44.98383,-93.27099,19
"29162","30035",2017-05-27,"Sat",37,31,6,"Loring Park",44.9715,-93.284927,15
"29163","30053",2017-05-27,"Sat",25,34,-9,"2nd Ave N & N 6th Street",44.980536,-93.275626,23
"29164","30085",2017-05-27,"Sat",11,12,-1,"Grand Ave & Fairview Ave",44.940513,-93.177093,15
"29165","30088",2017-05-27,"Sat",60,60,0,"6th Ave SE & University Ave",44.983281,-93.24812,27
"29166","30115",2017-05-27,"Sat",24,19,5,"Washington Ave SE & Union Street SE",44.97394,-93.2321,31
"29167","30002",2017-05-27,"Sat",4,3,1,"Riverside Ave & 23rd Ave S",44.967115,-93.240149,15
"29168","30104",2017-05-27,"Sat",30,48,-18,"Logan Park",44.99882,-93.25276,23
"29169","30184",2017-05-27,"Sat",50,36,14,"Hennepin Ave & S Washington Ave",44.981895,-93.269195,23
"29170","30193",2017-05-27,"Sat",11,13,-2,"Mariucci Arena",44.977899,-93.226629,25
"29171","30083",2017-05-27,"Sat",4,2,2,"Wilder Street & Marshall Ave",44.948147,-93.185819,15
"29172","30089",2017-05-27,"Sat",120,119,1,"Lake Calhoun Center",44.94846717,-93.31729442,27
"29173","30202",2017-05-27,"Sat",34,42,-8,"Mill City Quarter",44.9805,-93.2618,23
"29174","30045",2017-05-27,"Sat",14,14,0,"Franklin & 28th Ave",44.962701,-93.230893,19
"29175","30172",2017-05-27,"Sat",30,20,10,"2nd Street SE & 5th Ave SE",44.983321,-93.249653,15
"29176","30020",2017-05-27,"Sat",25,18,7,"YWCA Uptown",44.95131,-93.29853,19
"29177","30181",2017-05-27,"Sat",24,27,-3,"5th Ave N & 4th Street N",44.98446,-93.277234,23
"29178","30119",2017-05-27,"Sat",5,5,0,"Union Depot",44.948399,-93.086584,23
"29179","30076",2017-05-27,"Sat",6,6,0,"Carleton Street & University Ave ",44.963549,-93.195906,15
"29180","30039",2017-05-27,"Sat",18,20,-2,"10th Street & Nicollet Mall",44.973839,-93.274544,19
"29181","30158",2017-05-27,"Sat",196,192,4,"Lake Street & Knox Ave S",44.9485,-93.305209,41
"29182","30046",2017-05-27,"Sat",35,36,-1,"Washington Ave S & 10th Ave S",44.97654,-93.25535,19
"29183","30038",2017-05-27,"Sat",11,11,0,"E Franklin Ave & Bloomington Ave S",44.96285,-93.252269,15
"29184","30189",2017-05-27,"Sat",12,19,-7,"Delaware Street SE & 26th Ave SE",44.972128,-93.221021,19
"29185","30135",2017-05-27,"Sat",7,2,5,"7th Street W & Grand Ave",44.94144,-93.10624,15
"29186","30192",2017-05-27,"Sat",8,12,-4,"Cooke Hall",44.976303,-93.230029,15
"29187","30012",2017-05-27,"Sat",17,16,1,"Mpls Convention Center",44.970041,-93.275861,19
"29188","30054",2017-05-27,"Sat",34,32,2,"Midtown Greenway & 5th Ave S",44.950371,-93.269278,15
"29189","30197",2017-05-27,"Sat",34,34,0,"15th Ave SE & 4th Street SE",44.979878,-93.234739,23
"29190","30160",2017-05-27,"Sat",31,39,-8,"Dupont Ave S & W 29th Street",44.949699,-93.293129,15
"29191","30032",2017-05-27,"Sat",10,3,7,"4th Street & 17th Ave SE",44.97913,-93.23189,15
"29192","30006",2017-05-27,"Sat",24,22,2,"YWCA Downtown",44.972217,-93.276435,23
"29193","30040",2017-05-27,"Sat",33,28,5,"11th Street & Marquette",44.97265,-93.27405,19
"29194","30170",2017-05-27,"Sat",33,33,0,"Nicollet Island",44.985388,-93.26145,15
"29195","30183",2017-05-27,"Sat",13,8,5,"Weisman Art Museum",44.973607,-93.237254,19
"29196","30025",2017-05-27,"Sat",16,15,1,"Williamson Hall",44.977406,-93.234911,25
"29197","30196",2017-05-27,"Sat",8,4,4,"Civil Engineering",44.976096,-93.231958,23
"29198","30043",2017-05-27,"Sat",25,27,-2,"Lake Street & Humboldt",44.94865,-93.30077,19
"29199","30100",2017-05-27,"Sat",44,47,-3,"Lake Como Pavilion",44.981914,-93.143383,23
"29200","30178",2017-05-27,"Sat",8,8,0,"5th Street NE & 1st Ave NE",44.990328,-93.254295,15
"29201","30186",2017-05-27,"Sat",31,37,-6,"S 5th Street & Nicollet Mall",44.97866518,-93.27050328,19
"29202","30058",2017-05-27,"Sat",5,2,3,"Elliot Hall",44.97685,-93.23818,15
"29203","30161",2017-05-27,"Sat",8,5,3,"27th Ave S & Minnehaha Ave",44.947329,-93.233092,15
"29204","30011",2017-05-27,"Sat",42,39,3,"North 2nd Street & 4th Ave N",44.986087,-93.272459,19
"29205","30099",2017-05-27,"Sat",5,2,3,"Kowalski's Market",44.94010259,-93.15315127,15
"29206","30134",2017-05-27,"Sat",26,28,-2,"Upper Landing",44.940902,-93.098712,19
"29207","30034",2017-05-27,"Sat",19,26,-7,"Oak Street Ramp",44.97202,-93.22697,23
"29208","30156",2017-05-27,"Sat",42,41,1,"Lake Nokomis",44.915957,-93.242761,23
"29209","30097",2017-05-27,"Sat",7,11,-4,"Pleasant Ave S &  Lake Street",44.948556,-93.283163,15
"29210","30003",2017-05-27,"Sat",9,8,1,"Plymouth Ave N &  N Oliver Ave",44.991412,-93.306269,15
"29211","30176",2017-05-27,"Sat",23,18,5,"Washington Ave N & Cedar Lake Trail",44.985406,-93.274031,19
"29212","30159",2017-05-27,"Sat",22,24,-2,"Fort Snelling State Park",44.890527,-93.18237,19
"29213","30022",2017-05-27,"Sat",24,24,0,"26th Street & Lyndale",44.95548,-93.28775,15
"29214","30116",2017-05-27,"Sat",6,8,-2,"Minnesota History Center",44.949053,-93.10673,15
"29215","30005",2017-05-27,"Sat",27,30,-3,"Hennepin & Central Avenue NE",44.98889,-93.25392,15
"29216","30177",2017-05-27,"Sat",2,2,0,"3rd Street NE & Lowry Ave NE",45.01304,-93.264573,15
"29217","30157",2017-05-27,"Sat",88,93,-5,"Lake Harriet Bandshell",44.92936,-93.30713,25
"29218","30030",2017-05-27,"Sat",29,22,7,"South 2nd Street & 3rd Ave S",44.98092673,-93.26345444,23
"29219","30024",2017-05-27,"Sat",28,23,5,"Coffman Union",44.973378,-93.234762,35
"29220","30195",2017-05-27,"Sat",12,8,4,"Willey Hall",44.972404,-93.242891,23
"29221","30093",2017-05-27,"Sat",21,21,0,"West 15th Street & Willow",44.968237,-93.281991,23
"29222","30091",2017-05-27,"Sat",25,28,-3,"Gateway Park",44.9825943,-93.2675139,19
"29223","30152",2017-05-27,"Sat",17,16,1,"Broadway & Marshall Street NE",44.998613,-93.268633,15
"29224","30130",2017-05-27,"Sat",5,4,1,"Wabasha Street S & E Fillmore Ave",44.94065697,-93.09000671,17
"29225","30187",2017-05-27,"Sat",17,12,5,"Groveland Ave & Clifton Place",44.966145,-93.286294,19
"29226","30041",2017-05-27,"Sat",9,10,-1,"Franklin & Portland",44.962846,-93.267526,15
"29227","30190",2017-05-27,"Sat",17,23,-6,"7th Street SE & 10th Ave SE",44.985576,-93.238743,15
"29228","30057",2017-05-27,"Sat",34,31,3,"McNamara Center",44.9743,-93.22854,19
"29229","30018",2017-05-27,"Sat",29,29,0,"MCAD",44.957214,-93.274981,17
"29230","30144",2017-05-27,"Sat",39,38,1,"N 4th Ave & W River Parkway",44.988461,-93.269087,15
"29231","30074",2017-05-27,"Sat",12,3,9,"27th Ave SE & University Ave",44.97259,-93.218919,15
"29232","30081",2017-05-27,"Sat",4,2,2,"East Lake Street & 36th Ave S",44.94826,-93.22106,15
"29233","30151",2017-05-27,"Sat",23,21,2,"Boom Island Park",44.99254,-93.270256,15
"29234","30102",2017-05-27,"Sat",20,19,1,"Como Park Conservatory",44.98025511,-93.15167874,19
"29235","30166",2017-05-27,"Sat",72,72,0,"W 36th Street & W Calhoun Parkway",44.937817,-93.320212,19
"29236","30014",2017-05-27,"Sat",13,12,1,"22nd Ave S & Franklin Ave",44.96293,-93.241042,15
"29237","30148",2017-05-27,"Sat",12,15,-3,"46th Street Light Rail Station",44.920466,-93.21953,15
"29238","30047",2017-05-27,"Sat",36,36,0,"University & Bank Street SE",44.98717,-93.25576,19
"29239","30060",2017-05-27,"Sat",10,12,-2,"Nicollet & Franklin",44.96342,-93.277939,23
"29240","30019",2017-05-27,"Sat",12,8,4,"Social Sciences",44.97063898,-93.24355245,27
"29241","30050",2017-05-27,"Sat",21,17,4,"2nd Ave S & S 3rd Street",44.97974,-93.26599,27
"29242","30165",2017-05-27,"Sat",25,26,-1,"Upton Ave S & Sheridan Ave S",44.92515,-93.314597,15
"29243","30169",2017-05-27,"Sat",8,12,-4,"Marshall Street NE & 18th Ave NE",45.006229,-93.271571,15
"29244","30139",2017-05-27,"Sat",4,3,1,"E 14th Street & N Robert Street ",44.954697,-93.097817,15
"29245","30062",2017-05-27,"Sat",13,17,-4,"Minneapolis Farmers Market",44.98052,-93.28542,15
"29246","30044",2017-05-27,"Sat",29,33,-4,"26th Street & Hennepin",44.9554734,-93.29714298,15
"29247","30141",2017-05-27,"Sat",10,11,-1,"N Robert Street & E 10th Street",44.951132,-93.094545,19
"29248","30063",2017-05-27,"Sat",8,7,1,"Elliot Park",44.970553,-93.26079,15
"29249","30080",2017-05-27,"Sat",10,16,-6,"Midtown YWCA",44.94823,-93.24054,15
"29250","30198",2017-05-27,"Sat",21,19,2,"Bohemian Flats",44.976223,-93.2416,15
"29251","30174",2017-05-27,"Sat",29,31,-2,"Hiawatha Ave & E 50th Street",44.91294254,-93.21014017,15
"29252","30016",2017-05-27,"Sat",24,32,-8,"Walker Art Center",44.96710368,-93.2890749,23
"29253","30132",2017-05-27,"Sat",16,13,3,"Kellogg Blvd & Wabasha Street",44.943846,-93.09227,15
"29254","30001",2017-05-27,"Sat",19,15,4,"25th Street & 33rd Ave S",44.957341,-93.223374,15
"29255","30027",2017-05-27,"Sat",8,18,-10,"4th Street S & 19th Ave",44.97003,-93.24519,19
"29256","30064",2017-05-27,"Sat",12,7,5,"28th Street & Nicollet Ave. S",44.9519,-93.27831,15
"29257","30117",2017-05-27,"Sat",4,6,-2,"10th Street E & Cedar Street",44.950189,-93.09759,15
"29258","30087",2017-05-27,"Sat",17,17,0,"Grant Street & Portland Ave",44.96954,-93.2669,15
"29259","30101",2017-05-27,"Sat",14,13,1,"N Milton Street & Summit Ave",44.941599,-93.138832,15
"29260","30066",2017-05-27,"Sat",15,15,0,"Wirth Beach",44.9798,-93.322066,15
"29261","30109",2017-05-27,"Sat",11,11,0,"Como Ave SE & 29th Ave SE",44.987934,-93.212892,19
"29262","30147",2017-05-27,"Sat",34,31,3,"Lake Street & West River Parkway",44.948452,-93.206201,15
"29263","30010",2017-05-27,"Sat",16,18,-2,"Hennepin & Laurel Ave",44.97391,-93.28305,15
"29264","30096",2017-05-27,"Sat",13,21,-8,"University Ave NE & 12th Ave NE",44.999874,-93.262955,15
"29265","30162",2017-05-27,"Sat",19,17,2,"Mississippi River Blvd & Summit Ave",44.940288,-93.197997,15
"29266","30188",2017-05-27,"Sat",19,18,1,"S 8th Street & 2nd Ave S",44.974795,-93.270649,19
"29267","30056",2017-05-27,"Sat",25,14,11,"Target Field Station",44.98412539,-93.27903807,19
"29268","30114",2017-05-27,"Sat",3,5,-2,"3rd Ave S & E 38th Street",44.93387867,-93.27260882,11
"29269","30095",2017-05-27,"Sat",5,8,-3,"West 36th Street & Bryant Ave S",44.93775,-93.2912,15
"29270","30175",2017-05-27,"Sat",3,3,0,"18th Ave Trail & 2nd Street NE",45.006321,-93.266553,15
"29271","30073",2017-05-27,"Sat",21,18,3,"West 34th Street  & Hennepin Ave S",44.941388,-93.298634,19
"29272","30153",2017-05-27,"Sat",35,27,8,"Coldwater Spring",44.905043,-93.198283,15
"29273","30094",2017-05-27,"Sat",11,6,5,"West 32nd Street & Bryant Ave S",44.94478,-93.29038,15
"29274","30106",2017-05-27,"Sat",9,9,0,"Dale Street & Grand Ave.",44.939779,-93.126261,15
"29275","30163",2017-05-27,"Sat",7,8,-1,"38th Street Light Rail Station",44.93434,-93.229338,15
"29276","30086",2017-05-27,"Sat",4,6,-2,"Macalester College",44.940218,-93.17022,15
"29277","30098",2017-05-27,"Sat",8,8,0,"Marshall Street NE & 8th Ave NE",44.995348,-93.266854,15
"29278","30061",2017-05-27,"Sat",21,21,0,"W 31st Street & Hennepin Ave S",44.946687,-93.29736,19
"29279","30124",2017-05-27,"Sat",5,9,-4,"Kellogg Blvd W & Smith Ave",44.945173,-93.103863,11
"29280","30026",2017-05-27,"Sat",4,5,-1,"Mayo Memorial Building",44.97209,-93.23206,25
"29281","30122",2017-05-27,"Sat",3,5,-2,"Broadway Street N & 4th Street E",44.94965,-93.0845,19
"29282","30164",2017-05-27,"Sat",7,11,-4,"Cleveland Ave S & Highland Parkway",44.919593,-93.187264,15
"29283","30131",2017-05-27,"Sat",9,10,-1,"Harriet Island",44.93768,-93.094532,19
"29284","30079",2017-05-27,"Sat",1,1,0,"Sherburne Ave & Snelling Ave N",44.956624,-93.16734,15
"29285","30140",2017-05-27,"Sat",3,2,1,"Rice Street & University Ave W",44.95562146,-93.10574323,15
"29286","30103",2017-05-27,"Sat",3,3,0,"Hague Ave & Dale Street",44.945736,-93.12661,15
"29287","30111",2017-05-27,"Sat",2,2,0,"Hamline Ave N & University Ave",44.9559764,-93.15670252,15
"29288","30029",2017-05-27,"Sat",14,17,-3,"Hennepin County Government Center",44.976602,-93.266701,41
"29289","30092",2017-05-27,"Sat",13,10,3,"2nd Street N & 8th Ave N",44.98961164,-93.27718735,19
"29290","30129",2017-05-27,"Sat",11,12,-1,"Shepard Road & Sibley Street",44.94638658,-93.08343261,15
"29291","30185",2017-05-27,"Sat",4,5,-1,"5th Street NE & 3rd Ave NE",44.991821,-93.255558,15
"29292","30150",2017-05-27,"Sat",12,13,-1,"Fort Snelling Visitor Center",44.894044,-93.187381,19
"29293","30167",2017-05-27,"Sat",2,9,-7,"E 38th Street & 42nd Ave S",44.9342,-93.2125,15
"29294","30049",2017-05-27,"Sat",17,11,6,"Nicollet Ave & W 37th Street",44.93531794,-93.27807784,15
"29295","30128",2017-05-27,"Sat",5,4,1,"Wells Fargo Place",44.94813,-93.09663,15
"29296","30138",2017-05-27,"Sat",2,0,2,"University Ave & Western Ave",44.95562,-93.11665,15
"29297","30180",2017-05-27,"Sat",6,7,-1,"3rd Street N & 8th Ave N",44.987996,-93.279854,19
"29298","30023",2017-05-27,"Sat",2,1,1,"Chicago & 27th Street",44.95355,-93.26259,15
"29299","30133",2017-05-27,"Sat",2,4,-2,"Schmidt Brewery",44.92898,-93.124281,15
"29300","30137",2017-05-27,"Sat",4,3,1,"Selby Ave & Virginia Street",44.9467,-93.1151,19
"29301","30145",2017-05-27,"Sat",4,6,-2,"Minneapolis Park & Recreation Board",45.00095,-93.277037,15
"29302","30075",2017-05-27,"Sat",6,2,4,"Curfew Street & Ellis Ave.",44.96616,-93.20525,15
"29303","30077",2017-05-27,"Sat",2,2,0,"Fairview Ave & University Ave",44.95665,-93.17706,15
"29304","30136",2017-05-27,"Sat",5,4,1,"Science Museum of Minnesota",44.942846,-93.097836,15
"29305","30065",2017-05-27,"Sat",1,13,-12,"N Washington Ave & 9th Ave N",44.98987911,-93.27978373,15
"29306","30068",2017-05-27,"Sat",3,3,0,"Girard Ave N & W Broadway Ave",44.99957,-93.297071,15
"29307","30125",2017-05-27,"Sat",1,0,1,"Cedar Street & Columbus Ave",44.95235098,-93.09954867,15
"29308","30113",2017-05-27,"Sat",1,1,0,"U of M St. Paul Student Center",44.984527,-93.185029,15
"29309","30033",2017-05-27,"Sat",1,3,-2,"Franklin & 11th Ave",44.96251,-93.2583,15
"29310","30120",2017-05-27,"Sat",3,3,0,"Kellogg Blvd E & Jackson Street",44.946191,-93.088802,15
"29311","30127",2017-05-27,"Sat",6,1,5,"Landmark Plaza",44.945267,-93.096114,15
"29312","30155",2017-05-27,"Sat",2,2,0,"University of St. Thomas",44.93992412,-93.19278225,15
"29313","30051",2017-05-27,"Sat",9,7,2,"7th Street & 4th Ave S",44.97497,-93.266684,15
"29314","30173",2017-05-27,"Sat",2,0,2,"22nd Ave NE & California Street NE",45.010119,-93.268598,15
"29315","30078",2017-05-27,"Sat",4,4,0,"Englewood Ave & N Asbury Street",44.964172,-93.165868,15
"29316","30070",2017-05-27,"Sat",1,1,0,"West Broadway & Logan Ave N",45.002448,-93.305857,15
"29317","30186",2017-05-26,"Fri",48,48,0,"S 5th Street & Nicollet Mall",44.97866518,-93.27050328,19
"29318","30085",2017-05-26,"Fri",5,6,-1,"Grand Ave & Fairview Ave",44.940513,-93.177093,15
"29319","30171",2017-05-26,"Fri",14,8,6,"SE 3rd Ave & University Ave SE",44.985465,-93.252102,15
"29320","30194",2017-05-26,"Fri",18,17,1,"23rd Ave SE & University Ave SE",44.974397,-93.223002,23
"29321","30015",2017-05-26,"Fri",33,30,3,"Washington & Cedar",44.97344,-93.24748,20
"29322","30095",2017-05-26,"Fri",6,4,2,"West 36th Street & Bryant Ave S",44.93775,-93.2912,15
"29323","30002",2017-05-26,"Fri",8,10,-2,"Riverside Ave & 23rd Ave S",44.967115,-93.240149,15
"29324","30119",2017-05-26,"Fri",9,9,0,"Union Depot",44.948399,-93.086584,23
"29325","30093",2017-05-26,"Fri",32,23,9,"West 15th Street & Willow",44.968237,-93.281991,23
"29326","30164",2017-05-26,"Fri",6,4,2,"Cleveland Ave S & Highland Parkway",44.919593,-93.187264,15
"29327","30000",2017-05-26,"Fri",48,53,-5,"100 Main Street SE",44.984892,-93.256551,27
